"TOA5","LittleFanning","CR1000","68222","CR1000.Std.27.04","CPU:Little Fanning_04052023_hourlyc.CR1","10194","Test"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C","cDOM"
"2023-11-09 11:00:00",5246,12.21,21.64,611.1203
"2023-11-09 12:00:00",5247,12.27,23.21,558.8585
"2023-11-09 13:00:00",5248,13.22,25.19,682.606
"2023-11-09 14:00:00",5249,13.22,25.79,767.6462
"2023-11-09 15:00:00",5250,13.22,26.84,865.0026
"2023-11-09 16:00:00",5251,13.22,26.72,1127.161
"2023-11-09 17:00:00",5252,13.22,26.47,1148.275
"2023-11-09 18:00:00",5253,13.22,25.04,842.1297
"2023-11-09 19:00:00",5254,13.21,23.52,684.9519
"2023-11-09 20:00:00",5255,13.2,22.36,665.0122
"2023-11-09 21:00:00",5256,13.2,21.42,670.3755
"2023-11-09 22:00:00",5257,13.19,20.69,679.7844
"2023-11-09 23:00:00",5258,13.19,20.05,696.8269
"2023-11-10 00:00:00",5259,13.19,19.44,727.4091
"2023-11-10 01:00:00",5260,13.18,19.1,729.7637
"2023-11-10 02:00:00",5261,13.18,18.71,754.9912
"2023-11-10 03:00:00",5262,13.18,18.25,766.7249
"2023-11-10 04:00:00",5263,13.17,17.89,762.6181
"2023-11-10 05:00:00",5264,13.17,17.79,803.0994
"2023-11-10 06:00:00",5265,13.16,17.64,813.6597
"2023-11-10 07:00:00",5266,13.16,17.39,772.0051
"2023-11-10 08:00:00",5267,13.16,17.39,742.6708
"2023-11-10 09:00:00",5268,13.16,18.25,769.0717
"2023-11-10 10:00:00",5269,13.17,20.72,781.9555
"2023-11-10 11:00:00",5270,13.17,24.6,848.5839
"2023-11-10 12:00:00",5271,13.17,27.5,824.5353
"2023-11-10 13:00:00",5272,13.18,28.01,843.8893
"2023-11-10 14:00:00",5273,13.18,27.63,872.6271
"2023-11-10 15:00:00",5274,13.18,27.15,752.3978
"2023-11-10 16:00:00",5275,13.18,27.37,601.0848
"2023-11-10 17:00:00",5276,13.18,27.03,533.0526
"2023-11-10 18:00:00",5277,13.17,25.31,611.6415
"2023-11-10 19:00:00",5278,13.17,23.7,701.9601
"2023-11-10 20:00:00",5279,13.17,22.47,538.9175
"2023-11-10 21:00:00",5280,13.16,21.64,535.4745
"2023-11-10 22:00:00",5281,13.16,21.02,545.4567
"2023-11-10 23:00:00",5282,13.15,20.48,558.402
"2023-11-11 00:00:00",5283,13.16,20.05,570.1541
"2023-11-11 01:00:00",5284,13.15,19.6,572.5266
"2023-11-11 02:00:00",5285,13.14,19.13,574.2922
"2023-11-11 03:00:00",5286,13.14,18.77,581.3325
"2023-11-11 04:00:00",5287,13.14,18.56,591.8928
"2023-11-11 05:00:00",5288,13.14,18.48,597.7596
"2023-11-11 06:00:00",5289,13.13,18.56,607.1466
"2023-11-11 07:00:00",5290,13.13,18.82,615.3602
"2023-11-11 08:00:00",5291,13.13,19.23,624.7471
"2023-11-11 09:00:00",5292,13.13,20.26,666.9596
"2023-11-11 10:00:00",5293,13.14,22.25,817.5921
"2023-11-11 11:00:00",5294,13.14,25.31,437.3976
"2023-11-11 12:00:00",5295,13.15,28.43,1134.199
"2023-11-11 13:00:00",5296,13.15,27.78,43.16299
"2023-11-11 14:00:00",5297,13.15,28.95,648.59
"2023-11-11 15:00:00",5298,13.15,28.79,995.7888
"2023-11-11 16:00:00",5299,13.15,27.88,726.5925
"2023-11-11 17:00:00",5300,13.15,26.93,598.7388
"2023-11-11 18:00:00",5301,13.15,26.13,565.8957
"2023-11-11 19:00:00",5302,13.15,25.04,564.7228
"2023-11-11 20:00:00",5303,13.14,24.13,571.7606
"2023-11-11 21:00:00",5304,13.13,23.29,582.9037
"2023-11-11 22:00:00",5305,13.13,22.67,589.3878
"2023-11-11 23:00:00",5306,13.13,22.08,621.1024
"2023-11-12 00:00:00",5307,13.13,21.53,664.5328
"2023-11-12 01:00:00",5308,13.12,21.07,959.0015
"2023-11-12 02:00:00",5309,13.12,20.66,1103.983
"2023-11-12 03:00:00",5310,13.12,20.26,888.6929
"2023-11-12 04:00:00",5311,13.12,19.78,42.55092
"2023-11-12 05:00:00",5312,13.11,19.21,42.5178
"2023-11-12 06:00:00",5313,13.11,18.74,42.69286
"2023-11-12 07:00:00",5314,13.11,18.46,252.5597
"2023-11-12 08:00:00",5315,13.1,18.23,429.9527
"2023-11-12 09:00:00",5316,13.1,17.89,993.1853
"2023-11-12 10:00:00",5317,13.09,17.79,1117.563
"2023-11-12 11:00:00",5318,13.09,18.12,889.342
"2023-11-12 12:00:00",5319,13.09,19.39,42.01168
"2023-11-12 13:00:00",5320,13.1,21.12,41.90092
"2023-11-12 14:00:00",5321,13.1,22.14,41.90154
"2023-11-12 15:00:00",5322,13.1,22.42,585.8492
"2023-11-12 16:00:00",5323,13.1,21.48,1137.279
"2023-11-12 17:00:00",5324,13.1,20.56,705.6107
"2023-11-12 18:00:00",5325,13.1,19.7,554.3413
"2023-11-12 19:00:00",5326,13.09,18.92,536.7444
"2023-11-12 20:00:00",5327,13.09,18.38,630.614
"2023-11-12 21:00:00",5328,13.09,18.02,648.2145
"2023-11-12 22:00:00",5329,13.09,17.74,676.3754
"2023-11-12 23:00:00",5330,13.08,17.49,780.8054
"2023-11-13 00:00:00",5331,13.08,17.31,832.4336
"2023-11-13 01:00:00",5332,13.08,17.14,672.8553
"2023-11-13 02:00:00",5333,13.08,16.84,551.9982
"2023-11-13 03:00:00",5334,13.08,16.39,549.0648
"2023-11-13 04:00:00",5335,13.07,16.09,557.8651
"2023-11-13 05:00:00",5336,13.07,15.9,547.3047
"2023-11-13 06:00:00",5337,13.07,15.82,547.3047
"2023-11-13 07:00:00",5338,13.07,15.8,576.639
"2023-11-13 08:00:00",5339,13.07,15.87,640.5876
"2023-11-13 09:00:00",5340,13.06,16.27,759.6847
"2023-11-13 10:00:00",5341,13.06,16.79,794.2991
"2023-11-13 11:00:00",5342,13.07,17.49,1125.776
"2023-11-13 12:00:00",5343,13.07,18.25,1013.133
"2023-11-13 13:00:00",5344,13.07,19.13,1088.815
"2023-11-13 14:00:00",5345,13.07,19.52,1119.909
"2023-11-13 15:00:00",5346,13.08,19.65,1175.628
"2023-11-13 16:00:00",5347,13.08,19.63,873.497
"2023-11-13 17:00:00",5348,13.07,19.23,729.761
"2023-11-13 18:00:00",5349,13.07,18.71,847.6874
"2023-11-13 19:00:00",5350,13.07,18.2,42.03879
"2023-11-13 20:00:00",5351,13.07,17.77,354.1638
"2023-11-13 21:00:00",5352,13.07,17.41,285.2035
"2023-11-13 22:00:00",5353,13.06,17.19,315.4399
"2023-11-13 23:00:00",5354,13.06,16.94,369.1144
"2023-11-14 00:00:00",5355,13.06,16.66,533.811
"2023-11-14 01:00:00",5356,13.06,16.46,1182.685
"2023-11-14 02:00:00",5357,13.05,16.32,1125.776
"2023-11-14 03:00:00",5358,13.05,16.27,840.0605
"2023-11-14 04:00:00",5359,13.05,16.34,825.98
"2023-11-14 05:00:00",5360,13.04,16.39,764.9648
"2023-11-14 06:00:00",5361,13.04,16.44,766.1382
"2023-11-14 07:00:00",5362,13.04,16.59,804.8594
"2023-11-14 08:00:00",5363,13.04,16.89,657.6015
"2023-11-14 09:00:00",5364,13.04,17.49,254.1511
"2023-11-14 10:00:00",5365,13.05,18.89,355.8815
"2023-11-14 11:00:00",5366,13.05,20.02,260.7527
"2023-11-14 12:00:00",5367,13.05,20.58,463.1872
"2023-11-14 13:00:00",5368,13.05,21.04,1059.892
"2023-11-14 14:00:00",5369,13.06,20.96,1095.663
"2023-11-14 15:00:00",5370,13.05,19.76,179.6854
"2023-11-14 16:00:00",5371,13.06,18.95,41.0892
"2023-11-14 17:00:00",5372,13.06,18.35,454.6353
"2023-11-14 18:00:00",5373,13.05,17.97,1166.257
"2023-11-14 19:00:00",5374,13.04,17.82,1191.485
"2023-11-14 20:00:00",5375,13.04,17.64,844.1673
"2023-11-14 21:00:00",5376,13.04,17.44,655.8414
"2023-11-14 22:00:00",5377,13.04,17.26,41.09136
"2023-11-14 23:00:00",5378,13.03,17.09,41.83606
"2023-11-15 00:00:00",5379,13.03,16.89,41.45702
"2023-11-15 01:00:00",5380,13.03,16.79,42.29897
"2023-11-15 02:00:00",5381,13.03,16.86,359.8572
"2023-11-15 03:00:00",5382,13.03,17.04,428.2956
"2023-11-15 04:00:00",5383,13.03,17.19,787.2589
"2023-11-15 05:00:00",5384,13.02,17.34,1190.311
"2023-11-15 06:00:00",5385,13.03,17.49,1054.787
"2023-11-15 07:00:00",5386,13.03,17.72,907.5293
"2023-11-15 08:00:00",5387,13.03,17.84,859.4211
"2023-11-15 09:00:00",5388,13.03,18.05,823.0466
"2023-11-15 10:00:00",5389,13.03,18.4,822.46
"2023-11-15 11:00:00",5390,13.03,18.74,878.195
"2023-11-15 12:00:00",5391,13.03,19.39,648.2145
"2023-11-15 13:00:00",5392,13.03,20,52.5331
"2023-11-15 14:00:00",5393,13.03,20.37,43.63963
"2023-11-15 15:00:00",5394,13.03,20.05,44.34517
"2023-11-15 16:00:00",5395,13.03,19.86,43.91723
"2023-11-15 17:00:00",5396,13.03,19.89,386.1044
"2023-11-15 18:00:00",5397,13.03,19.89,1133.833
"2023-11-15 19:00:00",5398,13.03,19.84,1173.201
"2023-11-15 20:00:00",5399,13.03,19.76,952.5945
"2023-11-15 21:00:00",5400,13.03,19.76,851.1484
"2023-11-15 22:00:00",5401,13.03,19.76,915.1008
"2023-11-15 23:00:00",5402,13.03,19.76,688.6314
"2023-11-16 00:00:00",5403,13.03,19.57,660.5044
"2023-11-16 01:00:00",5404,13.03,19.44,720.9514
"2023-11-16 02:00:00",5405,13.02,19.34,695.1353
"2023-11-16 03:00:00",5406,13.02,19.36,696.3196
"2023-11-16 04:00:00",5407,13.02,19.39,698.6657
"2023-11-16 05:00:00",5408,13.02,19.39,1004.317
"2023-11-16 06:00:00",5409,13.02,19.34,773.1542
"2023-11-16 07:00:00",5410,13.02,19.28,743.2432
"2023-11-16 08:00:00",5411,13.02,19.23,755.5779
"2023-11-16 09:00:00",5412,13.01,19.52,1079.998
"2023-11-16 10:00:00",5413,13.01,20.13,953.7885
"2023-11-16 11:00:00",5414,13.01,20.45,868.0793
"2023-11-16 12:00:00",5415,13.01,20.53,838.7618
"2023-11-16 13:00:00",5416,13.01,19.97,868.6872
"2023-11-16 14:00:00",5417,13.01,19.65,845.2852
"2023-11-16 15:00:00",5418,13.01,19.49,1128.111
"2023-11-16 16:00:00",5419,13.01,19.39,1071.763
"2023-11-16 17:00:00",5420,13,19.31,1106.409
"2023-11-16 18:00:00",5421,13,19.23,1148.065
"2023-11-16 19:00:00",5422,13,19.18,1029.556
"2023-11-16 20:00:00",5423,13,19.1,745.0175
"2023-11-16 21:00:00",5424,13,19,648.7941
"2023-11-16 22:00:00",5425,13,18.97,658.7748
"2023-11-16 23:00:00",5426,13,18.95,1074.147
"2023-11-17 00:00:00",5427,12.99,18.89,1196.765
"2023-11-17 01:00:00",5428,12.99,18.82,665.8151
"2023-11-17 02:00:00",5429,12.99,18.79,41.09957
"2023-11-17 03:00:00",5430,12.99,18.79,42.78373
"2023-11-17 04:00:00",5431,12.99,18.82,42.71024
"2023-11-17 05:00:00",5432,12.99,18.87,42.02845
"2023-11-17 06:00:00",5433,12.99,18.89,42.09097
"2023-11-17 07:00:00",5434,12.99,18.89,41.85443
"2023-11-17 08:00:00",5435,12.99,18.92,41.94145
"2023-11-17 09:00:00",5436,12.99,19.1,41.12737
"2023-11-17 10:00:00",5437,12.98,19.55,42.08761
"2023-11-17 11:00:00",5438,12.98,20.05,41.85849
"2023-11-17 12:00:00",5439,12.99,20.42,41.76176
"2023-11-17 13:00:00",5440,12.99,20.85,974.8263
"2023-11-17 14:00:00",5441,12.98,21.34,1076.818
"2023-11-17 15:00:00",5442,12.98,21.86,1113.691
"2023-11-17 16:00:00",5443,12.98,21.86,1191.678
"2023-11-17 17:00:00",5444,12.98,21.62,1239.189
"2023-11-17 18:00:00",5445,12.99,21.31,1236.359
"2023-11-17 19:00:00",5446,12.99,21.07,1232.335
"2023-11-17 20:00:00",5447,12.98,20.85,1134.373
"2023-11-17 21:00:00",5448,12.98,20.61,794.1691
"2023-11-17 22:00:00",5449,12.98,20.42,675.6795
"2023-11-17 23:00:00",5450,12.98,20.29,441.6342
"2023-11-18 00:00:00",5451,12.98,20.15,42.24524
"2023-11-18 01:00:00",5452,12.97,20.05,1071.645
"2023-11-18 02:00:00",5453,12.98,19.94,42.78395
"2023-11-18 03:00:00",5454,12.97,19.84,42.75977
"2023-11-18 04:00:00",5455,12.97,19.68,41.41995
"2023-11-18 05:00:00",5456,12.97,19.44,42.01805
"2023-11-18 06:00:00",5457,12.97,19.31,41.45794
"2023-11-18 07:00:00",5458,12.97,19.18,41.49271
"2023-11-18 08:00:00",5459,12.97,19.18,40.96042
"2023-11-18 09:00:00",5460,12.97,19.92,41.53106
"2023-11-18 10:00:00",5461,12.96,21.04,42.4995
"2023-11-18 11:00:00",5462,12.96,22.42,42.61808
"2023-11-18 12:00:00",5463,12.96,23.7,42.19883
"2023-11-18 13:00:00",5464,12.96,23.93,42.66462
"2023-11-18 14:00:00",5465,12.97,24.75,41.59344
"2023-11-18 15:00:00",5466,12.97,25.16,40.82901
"2023-11-18 16:00:00",5467,12.97,24.89,42.44642
"2023-11-18 17:00:00",5468,12.97,24.25,1239.18
"2023-11-18 18:00:00",5469,12.97,22.67,42.17422
"2023-11-18 19:00:00",5470,12.96,21.07,41.76192
"2023-11-18 20:00:00",5471,12.96,20.02,41.81741
"2023-11-18 21:00:00",5472,12.95,19.23,41.63219
"2023-11-18 22:00:00",5473,12.95,18.66,41.6214
"2023-11-18 23:00:00",5474,12.95,18.1,41.13435
"2023-11-19 00:00:00",5475,12.94,17.64,41.86567
"2023-11-19 01:00:00",5476,12.94,17.19,41.54709
"2023-11-19 02:00:00",5477,12.94,16.66,42.32317
"2023-11-19 03:00:00",5478,12.93,16.14,41.02179
"2023-11-19 04:00:00",5479,12.93,15.65,41.02161
"2023-11-19 05:00:00",5480,12.93,15.29,139.6567
"2023-11-19 06:00:00",5481,12.92,15.02,41.02488
"2023-11-19 07:00:00",5482,12.92,14.66,41.89424
"2023-11-19 08:00:00",5483,12.92,14.42,41.73082
"2023-11-19 09:00:00",5484,12.92,15.17,41.08717
"2023-11-19 10:00:00",5485,12.92,17.14,41.91611
"2023-11-19 11:00:00",5486,12.93,20.93,41.33684
"2023-11-19 12:00:00",5487,12.93,23.75,42.99954
"2023-11-19 13:00:00",5488,12.94,23.67,42.37577
"2023-11-19 14:00:00",5489,12.94,23.12,41.99315
"2023-11-19 15:00:00",5490,12.94,23.87,42.86767
"2023-11-19 16:00:00",5491,12.95,24.57,42.66502
"2023-11-19 17:00:00",5492,12.94,23.9,41.75724
"2023-11-19 18:00:00",5493,12.94,22.08,41.51714
"2023-11-19 19:00:00",5494,12.94,20.29,40.94781
"2023-11-19 20:00:00",5495,12.94,18.84,41.67015
"2023-11-19 21:00:00",5496,12.93,17.82,1225.513
"2023-11-19 22:00:00",5497,12.93,16.96,642.3477
"2023-11-19 23:00:00",5498,12.92,16.44,808.3795
"2023-11-20 00:00:00",5499,12.92,16.07,42.57696
"2023-11-20 01:00:00",5500,12.91,15.53,42.03423
"2023-11-20 02:00:00",5501,12.91,15.24,42.45822
"2023-11-20 03:00:00",5502,12.9,14.97,42.47544
"2023-11-20 04:00:00",5503,12.91,14.68,41.92908
"2023-11-20 05:00:00",5504,12.9,14.32,42.51339
"2023-11-20 06:00:00",5505,12.9,14.09,42.4753
"2023-11-20 07:00:00",5506,12.9,14.09,384.4669
"2023-11-20 08:00:00",5507,12.9,14.28,42.44037
"2023-11-20 09:00:00",5508,12.9,15.12,42.42304
"2023-11-20 10:00:00",5509,12.9,17.49,42.62582
"2023-11-20 11:00:00",5510,12.91,21.75,42.09581
"2023-11-20 12:00:00",5511,12.92,24.78,43.53238
"2023-11-20 13:00:00",5512,12.81,25.58,945.9374
"2023-11-20 14:00:00",5513,12.78,26.34,1216.893
"2023-11-20 15:00:00",5514,12.87,26.96,1223.931
"2023-11-20 16:00:00",5515,12.83,26.22,1235.661
"2023-11-20 17:00:00",5516,12.81,24.92,1257.947
"2023-11-20 18:00:00",5517,12.74,22.9,846.2351
"2023-11-20 19:00:00",5518,12.7,21.31,754.2358
"2023-11-20 20:00:00",5519,12.67,20.31,822.3349
"2023-11-20 21:00:00",5520,12.73,19.76,43.02666
"2023-11-20 22:00:00",5521,12.74,19.44,43.18703
"2023-11-20 23:00:00",5522,12.73,19.39,42.48419
"2023-11-21 00:00:00",5523,12.68,19.28,43.32257
"2023-11-21 01:00:00",5524,12.69,19.63,43.08248
"2023-11-21 02:00:00",5525,12.7,19.84,41.95934
"2023-11-21 03:00:00",5526,12.69,19.65,42.34543
"2023-11-21 04:00:00",5527,12.69,19.49,42.0182
"2023-11-21 05:00:00",5528,12.7,19.39,40.92603
"2023-11-21 06:00:00",5529,12.7,19.18,44.06347
"2023-11-21 07:00:00",5530,12.7,19.02,42.34501
"2023-11-21 08:00:00",5531,12.68,19.05,42.47712
"2023-11-21 09:00:00",5532,12.72,20.1,42.66516
"2023-11-21 10:00:00",5533,12.79,21.86,42.46477
"2023-11-21 11:00:00",5534,12.79,23.12,1179.359
"2023-11-21 12:00:00",5535,12.76,25.28,1211.029
"2023-11-21 13:00:00",5536,12.64,25.28,42.53034
"2023-11-21 14:00:00",5537,12.66,25.58,42.48524
"2023-11-21 15:00:00",5538,12.61,25.98,42.17588
"2023-11-21 16:00:00",5539,12.64,25.07,41.66391
"2023-11-21 17:00:00",5540,12.65,24.25,42.08808
"2023-11-21 18:00:00",5541,12.71,23.35,42.75519
"2023-11-21 19:00:00",5542,12.67,22.56,43.35838
"2023-11-21 20:00:00",5543,12.72,22,42.32318
"2023-11-21 21:00:00",5544,12.71,21.67,42.4757
"2023-11-21 22:00:00",5545,12.73,21.4,40.33581
"2023-11-21 23:00:00",5546,12.71,21.07,42.18315
"2023-11-22 00:00:00",5547,12.73,20.93,42.4229
"2023-11-22 01:00:00",5548,12.73,20.88,42.79536
"2023-11-22 02:00:00",5549,12.74,20.99,42.89273
"2023-11-22 03:00:00",5550,12.73,21.21,41.51851
"2023-11-22 04:00:00",5551,12.74,21.26,42.86839
"2023-11-22 05:00:00",5552,12.73,21.29,43.23717
"2023-11-22 06:00:00",5553,12.74,21.37,42.6909
"2023-11-22 07:00:00",5554,12.72,21.45,42.45798
"2023-11-22 08:00:00",5555,12.72,21.59,42.70854
"2023-11-22 09:00:00",5556,12.72,21.72,43.5157
"2023-11-22 10:00:00",5557,12.73,22.25,42.16314
"2023-11-22 11:00:00",5558,12.73,22.47,42.30208
"2023-11-22 12:00:00",5559,12.73,22.36,42.4997
"2023-11-22 13:00:00",5560,12.73,21.81,41.95724
"2023-11-22 14:00:00",5561,12.72,21.26,42.17262
"2023-11-22 15:00:00",5562,12.7,20.64,41.80351
"2023-11-22 16:00:00",5563,12.7,20.64,42.60715
"2023-11-22 17:00:00",5564,12.71,19.92,42.0187
"2023-11-22 18:00:00",5565,12.72,18.71,42.72763
"2023-11-22 19:00:00",5566,12.77,17.51,41.82362
"2023-11-22 20:00:00",5567,12.74,16.61,42.54926
"2023-11-22 21:00:00",5568,12.74,16,44.12986
"2023-11-22 22:00:00",5569,12.75,15.31,42.16613
"2023-11-22 23:00:00",5570,12.68,14.56,41.63699
"2023-11-23 00:00:00",5571,12.73,13.8,43.36223
"2023-11-23 01:00:00",5572,12.73,13.14,42.79968
"2023-11-23 02:00:00",5573,12.74,12.49,42.7049
"2023-11-23 03:00:00",5574,12.72,11.98,42.86677
"2023-11-23 04:00:00",5575,12.65,11.47,41.56199
"2023-11-23 05:00:00",5576,12.68,10.95,41.93384
"2023-11-23 06:00:00",5577,12.69,10.52,42.45211
"2023-11-23 07:00:00",5578,12.6,10.16,43.15818
"2023-11-23 08:00:00",5579,12.56,9.93,40.91389
"2023-11-23 09:00:00",5580,12.6,10.31,41.96468
"2023-11-23 10:00:00",5581,12.67,11.45,41.83307
"2023-11-23 11:00:00",5582,12.64,13.56,42.02092
"2023-11-23 12:00:00",5583,12.64,15.12,42.96247
"2023-11-23 13:00:00",5584,12.65,15.09,42.77087
"2023-11-23 14:00:00",5585,12.65,14.88,42.61459
"2023-11-23 15:00:00",5586,12.59,15.53,43.31996
"2023-11-23 16:00:00",5587,12.6,15.87,42.40964
"2023-11-23 17:00:00",5588,12.63,15.26,42.17967
"2023-11-23 18:00:00",5589,12.69,14.4,42.75031
"2023-11-23 19:00:00",5590,12.67,13.71,42.59684
"2023-11-23 20:00:00",5591,12.68,13.35,43.56333
"2023-11-23 21:00:00",5592,12.66,12.79,42.54103
"2023-11-23 22:00:00",5593,12.67,12.28,42.6118
"2023-11-23 23:00:00",5594,12.67,12.23,43.39294
"2023-11-24 00:00:00",5595,12.66,12.21,42.2856
"2023-11-24 01:00:00",5596,12.67,12.23,42.92546
"2023-11-24 02:00:00",5597,12.66,12.33,42.83459
"2023-11-24 03:00:00",5598,12.66,12.3,43.49644
"2023-11-24 04:00:00",5599,12.66,12.21,42.63311
"2023-11-24 05:00:00",5600,12.67,12.19,43.00185
"2023-11-24 06:00:00",5601,12.66,12.21,42.91769
"2023-11-24 07:00:00",5602,12.66,12.14,42.00001
"2023-11-24 08:00:00",5603,12.66,12.09,495.8355
"2023-11-24 09:00:00",5604,12.66,12.02,1186.6
"2023-11-24 10:00:00",5605,12.66,12.35,1196.577
"2023-11-24 11:00:00",5606,12.66,12.86,1197.751
"2023-11-24 12:00:00",5607,12.67,13.61,42.64547
"2023-11-24 13:00:00",5608,12.68,14.97,43.63216
"2023-11-24 14:00:00",5609,12.65,15.6,43.343
"2023-11-24 15:00:00",5610,12.61,16.22,42.869
"2023-11-24 16:00:00",5611,12.59,16.34,41.76967
"2023-11-24 17:00:00",5612,12.6,15.87,42.63945
"2023-11-24 18:00:00",5613,12.62,14.97,42.15213
"2023-11-24 19:00:00",5614,12.63,14.11,42.06804
"2023-11-24 20:00:00",5615,12.67,13.56,44.19885
"2023-11-24 21:00:00",5616,12.69,13.26,344.9998
"2023-11-24 22:00:00",5617,12.66,12.98,43.57019
"2023-11-24 23:00:00",5618,12.67,12.79,168.8574
"2023-11-25 00:00:00",5619,12.67,12.65,44.67501
"2023-11-25 01:00:00",5620,12.64,12.46,43.1324
"2023-11-25 02:00:00",5621,12.62,12.05,43.06397
"2023-11-25 03:00:00",5622,12.65,11.63,42.21926
"2023-11-25 04:00:00",5623,12.64,11.27,41.72884
"2023-11-25 05:00:00",5624,12.62,11.11,42.64042
"2023-11-25 06:00:00",5625,12.62,11.22,42.85958
"2023-11-25 07:00:00",5626,12.62,11.47,42.884
"2023-11-25 08:00:00",5627,12.64,11.68,43.06145
"2023-11-25 09:00:00",5628,12.64,12.42,42.65766
"2023-11-25 10:00:00",5629,12.62,14.04,489.3556
"2023-11-25 11:00:00",5630,12.48,17.16,724.4855
"2023-11-25 12:00:00",5631,12.65,19.78,1160.22
"2023-11-25 13:00:00",5632,12.66,19.97,1231.181
"2023-11-25 14:00:00",5633,12.57,21.26,266.1428
"2023-11-25 15:00:00",5634,12.62,20.96,41.93592
"2023-11-25 16:00:00",5635,12.63,19.76,43.19436
"2023-11-25 17:00:00",5636,12.58,18.4,42.39015
"2023-11-25 18:00:00",5637,12.64,17.51,44.19478
"2023-11-25 19:00:00",5638,12.63,16.98,43.78654
"2023-11-25 20:00:00",5639,12.62,16.56,43.37769
"2023-11-25 21:00:00",5640,12.63,16.34,359.3882
"2023-11-25 22:00:00",5641,12.63,16.17,41.8915
"2023-11-25 23:00:00",5642,12.65,15.95,415.9898
"2023-11-26 00:00:00",5643,12.65,15.97,44.5695
"2023-11-26 01:00:00",5644,12.65,15.97,42.15254
"2023-11-26 02:00:00",5645,12.66,15.82,43.32481
"2023-11-26 03:00:00",5646,12.67,15.63,42.54184
"2023-11-26 04:00:00",5647,12.68,15.65,43.09123
"2023-11-26 05:00:00",5648,12.68,15.51,42.8548
"2023-11-26 06:00:00",5649,12.68,15.41,42.7781
"2023-11-26 07:00:00",5650,12.68,15.48,42.48285
"2023-11-26 08:00:00",5651,12.68,15.55,42.87888
"2023-11-26 09:00:00",5652,12.68,15.7,43.84055
"2023-11-26 10:00:00",5653,12.68,15.87,405.4455
"2023-11-26 11:00:00",5654,12.68,16,503.3034
"2023-11-26 12:00:00",5655,12.68,15.85,580.1591
"2023-11-26 13:00:00",5656,12.68,15.73,613.0134
"2023-11-26 14:00:00",5657,12.68,15.82,43.49348
"2023-11-26 15:00:00",5658,12.68,16.07,43.9562
"2023-11-26 16:00:00",5659,12.68,16.24,285.208
"2023-11-26 17:00:00",5660,12.68,16.44,43.39125
"2023-11-26 18:00:00",5661,12.68,16.61,42.29213
"2023-11-26 19:00:00",5662,12.68,16.54,43.14775
"2023-11-26 20:00:00",5663,12.68,16.07,43.6276
"2023-11-26 21:00:00",5664,12.67,15.51,43.48811
"2023-11-26 22:00:00",5665,12.67,15.29,41.95362
"2023-11-26 23:00:00",5666,12.67,14.97,488.6363
"2023-11-27 00:00:00",5667,12.68,14.97,42.3746
"2023-11-27 01:00:00",5668,12.68,15.21,43.15796
"2023-11-27 02:00:00",5669,12.68,15.34,44.03715
"2023-11-27 03:00:00",5670,12.68,15.41,43.27888
"2023-11-27 04:00:00",5671,12.68,15.26,42.93121
"2023-11-27 05:00:00",5672,12.67,15.12,440.833
"2023-11-27 06:00:00",5673,12.68,14.73,515.0455
"2023-11-27 07:00:00",5674,12.68,14.28,150.2041
"2023-11-27 08:00:00",5675,12.68,13.61,41.8761
"2023-11-27 09:00:00",5676,12.67,13.64,211.1515
"2023-11-27 10:00:00",5677,12.67,13.94,150.5568
"2023-11-27 11:00:00",5678,12.67,14.95,42.69794
"2023-11-27 12:00:00",5679,12.68,16.56,43.76698
"2023-11-27 13:00:00",5680,12.67,16.51,564.3187
"2023-11-27 14:00:00",5681,12.5,17.97,640.0011
"2023-11-27 15:00:00",5682,12.58,18.82,629.4197
"2023-11-27 16:00:00",5683,12.59,18.79,43.34984
"2023-11-27 17:00:00",5684,12.58,17.84,42.36544
"2023-11-27 18:00:00",5685,12.62,16.12,494.5031
"2023-11-27 19:00:00",5686,12.67,14.56,537.9178
"2023-11-27 20:00:00",5687,12.67,13.38,503.3928
"2023-11-27 21:00:00",5688,12.66,12.67,349.0909
"2023-11-27 22:00:00",5689,12.66,12.02,531.6355
"2023-11-27 23:00:00",5690,12.65,11.61,557.4584
"2023-11-28 00:00:00",5691,12.64,11.22,582.1077
"2023-11-28 01:00:00",5692,12.64,10.86,43.41285
"2023-11-28 02:00:00",5693,12.51,10.43,42.4417
"2023-11-28 03:00:00",5694,12.39,9.88,54.23494
"2023-11-28 04:00:00",5695,12.44,9.37,44.15739
"2023-11-28 05:00:00",5696,12.42,9.08,304.5918
"2023-11-28 06:00:00",5697,12.43,8.81,190.509
"2023-11-28 07:00:00",5698,12.42,8.59,493.5925
"2023-11-28 08:00:00",5699,12.39,8.41,514.7329
"2023-11-28 09:00:00",5700,12.38,8.66,523.5393
"2023-11-28 10:00:00",5701,12.39,9.46,532.9498
"2023-11-28 11:00:00",5702,12.4,10.34,547.4961
"2023-11-28 12:00:00",5703,12.48,12.02,585.6291
"2023-11-28 13:00:00",5704,12.48,13.07,658.9899
"2023-11-28 14:00:00",5705,12.49,13.85,603.1725
"2023-11-28 15:00:00",5706,12.49,14.92,583.0938
"2023-11-28 16:00:00",5707,12.48,15.24,569.0122
"2023-11-28 17:00:00",5708,12.5,14.4,568.4255
"2023-11-28 18:00:00",5709,12.52,12.35,585.6091
